"date","price"
2013-11-19,584.61
2013-11-20,590.83
2013-11-21,722.43
2013-11-22,771.44
2013-11-23,797.82
2013-11-24,774.25
2013-11-25,799.11
2013-11-26,928.1
2013-11-27,1001.96
2013-11-28,1031.95
2013-11-29,1131.97
2013-11-30,1129.43
2013-12-01,955.85
2013-12-02,1043.33
2013-12-03,1078.28
2013-12-04,1151.17
2013-12-05,1045.11
2013-12-06,829.45
2013-12-07,698.23
2013-12-08,795.87
2013-12-09,893.19
2013-12-10,988.51
2013-12-11,878.48
2013-12-12,873.26
2013-12-13,892.58
2013-12-14,872.6
2013-12-15,876.12
2013-12-16,705.97
2013-12-17,682.12
2013-12-18,522.7
2013-12-19,691.96
2013-12-20,625.32
2013-12-21,605.66
2013-12-22,617.18
2013-12-23,673.41
2013-12-24,665.58
2013-12-25,682.21
2013-12-26,761.98
2013-12-27,735.07
2013-12-28,727.83
2013-12-29,745.05
2013-12-30,756.13
2013-12-31,754.01
2014-01-01,771.4
2014-01-02,802.39
2014-01-03,818.72
2014-01-04,859.51
2014-01-05,933.53
2014-01-06,953.29
2014-01-07,802
2014-01-08,842.72
2014-01-09,846.86
2014-01-10,868.48
2014-01-11,913.95
2014-01-12,863.22
2014-01-13,841.2
2014-01-14,833.27
2014-01-15,860.9
2014-01-16,835.63
2014-01-17,814.64
2014-01-18,840
2014-01-19,870.96
2014-01-20,870.2
2014-01-21,863.91
2014-01-22,845.59
2014-01-23,822.04
2014-01-24,797.07
2014-01-25,853.61
2014-01-26,885.28
2014-01-27,771.39
2014-01-28,812.51
2014-01-29,826
2014-01-30,819.03
2014-01-31,829.92
2014-02-01,832.58
2014-02-02,825.37
2014-02-03,823.83
2014-02-04,827.96
2014-02-05,811.91
2014-02-06,781.55
2014-02-07,712.4
2014-02-08,673.92
2014-02-09,682.9
2014-02-10,681.03
2014-02-11,672.17
2014-02-12,651.72
2014-02-13,605.24
2014-02-14,661.99
2014-02-15,650.92
2014-02-16,616.63
2014-02-17,626.27
2014-02-18,626.6
2014-02-19,623.03
2014-02-20,556.14
2014-02-21,574.16
2014-02-22,605.42
2014-02-23,605.82
2014-02-24,546.32
2014-02-25,538.71
2014-02-26,582.69
2014-02-27,578.77
2014-02-28,549.26
2014-03-01,565.61
2014-03-02,559.79
2014-03-03,667.76
2014-03-04,666.78
2014-03-05,665.51
2014-03-06,663.86
2014-03-07,629.15
2014-03-08,617.45
2014-03-09,636.96
2014-03-10,627.79
2014-03-11,634.11
2014-03-12,632.1
2014-03-13,638.14
2014-03-14,628.8
2014-03-15,636.12
2014-03-16,631.11
2014-03-17,622.37
2014-03-18,614.83
2014-03-19,609.89
2014-03-20,588.77
2014-03-21,571.49
2014-03-22,565.04
2014-03-23,561.27
2014-03-24,583.41
2014-03-25,583.92
2014-03-26,580.83
2014-03-27,471.24
2014-03-28,495.67
2014-03-29,491.17
2014-03-30,460.27
2014-03-31,457
2014-04-01,478.38
2014-04-02,437.14
2014-04-03,444.72
2014-04-04,447.53
2014-04-05,461.91
2014-04-06,460.5
2014-04-07,449.42
2014-04-08,453.09
2014-04-09,442.73
2014-04-10,365.18
2014-04-11,420.95
2014-04-12,421.12
2014-04-13,414.06
2014-04-14,458.79
2014-04-15,515.59
2014-04-16,527.4
2014-04-17,495.96
2014-04-18,479.64
2014-04-19,501.57
2014-04-20,498.17
2014-04-21,495.77
2014-04-22,487.92
2014-04-23,491.3
2014-04-24,500.46
2014-04-25,461.45
2014-04-26,458.6
2014-04-27,436.39
2014-04-28,440.29
2014-04-29,447.21
2014-04-30,447.64
2014-05-01,457.76
2014-05-02,449.38
2014-05-03,437.76
2014-05-04,436.4
2014-05-05,433.48
2014-05-06,428.96
2014-05-07,438.82
2014-05-08,440.17
2014-05-09,449.46
2014-05-10,454.43
2014-05-11,438.89
2014-05-12,441.46
2014-05-13,440.67
2014-05-14,443.97
2014-05-15,447.25
2014-05-16,448.06
2014-05-17,448.9
2014-05-18,446.26
2014-05-19,446.18
2014-05-20,485.72
2014-05-21,491.77
2014-05-22,524.58
2014-05-23,520.22
2014-05-24,525.14
2014-05-25,571.59
2014-05-26,583.42
2014-05-27,571.24
2014-05-28,577.06
2014-05-29,568.18
2014-05-30,615.33
2014-05-31,623.68
2014-06-01,630.23
2014-06-02,660.62
2014-06-03,667.6
2014-06-04,641.61
2014-06-05,659.26
2014-06-06,653.7
2014-06-07,654.97
2014-06-08,656.14
2014-06-09,649.16
2014-06-10,653.15
2014-06-11,633.02
2014-06-12,586.95
2014-06-13,600.16
2014-06-14,577.36
2014-06-15,592.94
2014-06-16,592.19
2014-06-17,610.86
2014-06-18,607.96
2014-06-19,598.07
2014-06-20,594.15
2014-06-21,594.99
2014-06-22,602.27
2014-06-23,593.98
2014-06-24,582.36
2014-06-25,566.34
2014-06-26,581.14
2014-06-27,597.26
2014-06-28,596.55
2014-06-29,602.72
2014-06-30,639.8
2014-07-01,640.81
2014-07-02,650.88
2014-07-03,645.16
2014-07-04,630.69
2014-07-05,631.46
2014-07-06,635.81
2014-07-07,624.09
2014-07-08,624.82
2014-07-09,624.51
2014-07-10,616.76
2014-07-11,632
2014-07-12,633.71
2014-07-13,626.5
2014-07-14,619.32
2014-07-15,621.59
2014-07-16,616.8
2014-07-17,623.09
2014-07-18,628.78
2014-07-19,628.52
2014-07-20,623.9
2014-07-21,622.21
2014-07-22,621.55
2014-07-23,619.41
2014-07-24,601.73
2014-07-25,601.09
2014-07-26,595.81
2014-07-27,593.85
2014-07-28,585.69
2014-07-29,584.72
2014-07-30,567.29
2014-07-31,586.23
2014-08-01,594.92
2014-08-02,589.33
2014-08-03,586.67
2014-08-04,588.78
2014-08-05,585.44
2014-08-06,584.65
2014-08-07,588.87
2014-08-08,592.58
2014-08-09,589.37
2014-08-10,591.06
2014-08-11,576.37
2014-08-12,569.64
2014-08-13,546.66
2014-08-14,505.97
2014-08-15,497.01
2014-08-16,519.71
2014-08-17,491.8
2014-08-18,461.46
2014-08-19,485.24
2014-08-20,511.98
2014-08-21,517.24
2014-08-22,514.04
2014-08-23,498.08
2014-08-24,508.29
2014-08-25,502.5
2014-08-26,511.57
2014-08-27,511.15
2014-08-28,507.82
2014-08-29,508.52
2014-08-30,504.25
2014-08-31,477.76
2014-09-01,474.88
2014-09-02,477.43
2014-09-03,477.59
2014-09-04,489.66
2014-09-05,483.34
2014-09-06,484.83
2014-09-07,482.28
2014-09-08,474.6
2014-09-09,475.26
2014-09-10,479.36
2014-09-11,479.75
2014-09-12,477.75
2014-09-13,479
2014-09-14,477.89
2014-09-15,475.37
2014-09-16,466.06
2014-09-17,457.33
2014-09-18,424.44
2014-09-19,394.8
2014-09-20,408.9
2014-09-21,398.82
2014-09-22,402.15
2014-09-23,435.79
2014-09-24,423.2
2014-09-25,411.57
2014-09-26,404.42
2014-09-27,399.52
2014-09-28,377.18
2014-09-29,375.47
2014-09-30,386.94
2014-10-01,383.61
2014-10-02,375.07
2014-10-03,359.51
2014-10-04,328.87
2014-10-05,320.51
2014-10-06,330.08
2014-10-07,336.19
2014-10-08,352.94
2014-10-09,365.03
2014-10-10,361.56
2014-10-11,362.3
2014-10-12,378.55
2014-10-13,390.41
2014-10-14,400.87
2014-10-15,394.77
2014-10-16,382.56
2014-10-17,383.76
2014-10-18,391.44
2014-10-19,389.55
2014-10-20,382.85
2014-10-21,386.48
2014-10-22,383.16
2014-10-23,358.42
2014-10-24,358.35
2014-10-25,347.27
2014-10-26,354.7
2014-10-27,352.99
2014-10-28,357.62
2014-10-29,335.59
2014-10-30,345.3
2014-10-31,338.32
2014-11-01,325.75
2014-11-02,325.89
2014-11-03,327.55
2014-11-04,330.49
2014-11-05,339.49
2014-11-06,349.29
2014-11-07,342.42
2014-11-08,345.49
2014-11-09,363.26
2014-11-10,366.92
2014-11-11,367.7
2014-11-12,423.56
2014-11-13,420.73
2014-11-14,397.82
2014-11-15,376.13
2014-11-16,387.88
2014-11-17,387.41
2014-11-18,375.2
2014-11-19,380.55
2014-11-20,357.84
2014-11-21,350.85
2014-11-22,352.92
2014-11-23,367.57
2014-11-24,376.9
2014-11-25,375.35
2014-11-26,368.37
2014-11-27,369.67
2014-11-28,376.45
2014-11-29,375.49
2014-11-30,378.05
2014-12-01,379.24
2014-12-02,381.32
2014-12-03,375.01
2014-12-04,369.6
2014-12-05,376.85
2014-12-06,374.79
2014-12-07,375.1
2014-12-08,361.91
2014-12-09,352.22
2014-12-10,346.36
2014-12-11,350.51
2014-12-12,352.54
2014-12-13,347.38
2014-12-14,351.63
2014-12-15,345.35
2014-12-16,327.06
2014-12-17,319.78
2014-12-18,311.4
2014-12-19,317.84
2014-12-20,329.96
2014-12-21,320.84
2014-12-22,331.89
2014-12-23,334.57
2014-12-24,322.53
2014-12-25,319.01
2014-12-26,327.92
2014-12-27,315.86
2014-12-28,317.24
2014-12-29,312.67
2014-12-30,310.74
2014-12-31,320.19
2015-01-01,314.25
2015-01-02,315.03
2015-01-03,281.08
2015-01-04,264.2
2015-01-05,274.47
2015-01-06,286.19
2015-01-07,294.34
2015-01-08,283.35
2015-01-09,290.41
2015-01-10,274.8
2015-01-11,265.66
2015-01-12,267.8
2015-01-13,225.86
2015-01-14,178.1
2015-01-15,209.84
2015-01-16,208.1
2015-01-17,199.26
2015-01-18,210.34
2015-01-19,214.86
2015-01-20,211.32
2015-01-21,226.9
2015-01-22,233.41
2015-01-23,232.88
2015-01-24,247.85
2015-01-25,253.72
2015-01-26,273.47
2015-01-27,263.48
2015-01-28,233.91
2015-01-29,233.51
2015-01-30,226.43
2015-01-31,217.46
2015-02-01,226.97
2015-02-02,238.23
2015-02-03,227.27
2015-02-04,226.85
2015-02-05,217.11
2015-02-06,222.27
2015-02-07,227.75
2015-02-08,223.41
2015-02-09,220.11
2015-02-10,219.84
2015-02-11,219.18
2015-02-12,221.76
2015-02-13,235.43
2015-02-14,257.32
2015-02-15,234.82
2015-02-16,233.84
2015-02-17,243.61
2015-02-18,236.33
2015-02-19,240.28
2015-02-20,243.78
2015-02-21,244.53
2015-02-22,235.98
2015-02-23,238.89
2015-02-24,238.74
2015-02-25,237.47
2015-02-26,236.43
2015-02-27,253.83
2015-02-28,254.26
2015-03-01,260.2
2015-03-02,275.67
2015-03-03,281.7
2015-03-04,273.09
2015-03-05,276.18
2015-03-06,272.72
2015-03-07,276.26
2015-03-08,274.35
2015-03-09,289.61
2015-03-10,291.76
2015-03-11,296.38
2015-03-12,294.35
2015-03-13,285.34
2015-03-14,281.89
2015-03-15,286.39
2015-03-16,290.59
2015-03-17,285.51
2015-03-18,256.3
2015-03-19,260.93
2015-03-20,261.75
2015-03-21,260.02
2015-03-22,267.96
2015-03-23,266.74
2015-03-24,245.6
2015-03-25,246.2
2015-03-26,248.53
2015-03-27,247.03
2015-03-28,252.8
2015-03-29,242.71
2015-03-30,247.53
2015-03-31,244.22
2015-04-01,247.27
2015-04-02,253.01
2015-04-03,254.32
2015-04-04,253.7
2015-04-05,260.6
2015-04-06,255.49
2015-04-07,253.18
2015-04-08,245.02
2015-04-09,243.68
2015-04-10,236.07
2015-04-11,236.55
2015-04-12,236.15
2015-04-13,224.59
2015-04-14,219.16
2015-04-15,223.83
2015-04-16,228.57
2015-04-17,222.88
2015-04-18,223.36
2015-04-19,222.6
2015-04-20,224.63
2015-04-21,235.27
2015-04-22,234.18
2015-04-23,236.46
2015-04-24,231.27
2015-04-25,226.39
2015-04-26,219.43
2015-04-27,229.29
2015-04-28,225.85
2015-04-29,225.81
2015-04-30,236.15
2015-05-01,232.08
2015-05-02,234.93
2015-05-03,240.36
2015-05-04,239.02
2015-05-05,236.12
2015-05-06,229.78
2015-05-07,237.33
2015-05-08,243.86
2015-05-09,241.83
2015-05-10,240.3
2015-05-11,242.16
2015-05-12,241.11
2015-05-13,236.38
2015-05-14,236.93
2015-05-15,237.6
2015-05-16,236.15
2015-05-17,236.8
2015-05-18,233.13
2015-05-19,231.95
2015-05-20,234.02
2015-05-21,235.34
2015-05-22,240.35
2015-05-23,238.87
2015-05-24,240.95
2015-05-25,237.11
2015-05-26,237.12
2015-05-27,237.28
2015-05-28,237.41
2015-05-29,237.1
2015-05-30,233.35
2015-05-31,230.19
2015-06-01,222.93
2015-06-02,225.8
2015-06-03,225.87
2015-06-04,224.32
2015-06-05,224.95
2015-06-06,225.62
2015-06-07,222.88
2015-06-08,228.49
2015-06-09,229.05
2015-06-10,228.8
2015-06-11,229.71
2015-06-12,229.98
2015-06-13,232.4
2015-06-14,233.54
2015-06-15,236.82
2015-06-16,250.9
2015-06-17,249.28
2015-06-18,249.01
2015-06-19,244.61
2015-06-20,245.21
2015-06-21,243.94
2015-06-22,246.99
2015-06-23,244.3
2015-06-24,240.51
2015-06-25,242.8
2015-06-26,243.59
2015-06-27,250.99
2015-06-28,249.01
2015-06-29,257.06
2015-06-30,263.07
2015-07-01,258.62
2015-07-02,255.41
2015-07-03,256.34
2015-07-04,260.89
2015-07-05,271.91
2015-07-06,269.03
2015-07-07,266.21
2015-07-08,270.79
2015-07-09,269.23
2015-07-10,284.89
2015-07-11,293.11
2015-07-12,310.87
2015-07-13,292.05
2015-07-14,287.46
2015-07-15,285.83
2015-07-16,278.09
2015-07-17,279.47
2015-07-18,274.9
2015-07-19,273.61
2015-07-20,278.98
2015-07-21,275.83
2015-07-22,277.22
2015-07-23,276.05
2015-07-24,288.28
2015-07-25,288.7
2015-07-26,292.69
2015-07-27,293.62
2015-07-28,294.43
2015-07-29,289.59
2015-07-30,287.72
2015-07-31,284.65
2015-08-01,281.6
2015-08-02,282.61
2015-08-03,281.23
2015-08-04,285.22
2015-08-05,281.88
2015-08-06,278.58
2015-08-07,279.58
2015-08-08,261
2015-08-09,265.08
2015-08-10,264.47
2015-08-11,270.39
2015-08-12,266.38
2015-08-13,264.08
2015-08-14,265.68
2015-08-15,261.55
2015-08-16,258.51
2015-08-17,257.98
2015-08-18,211.08
2015-08-19,226.68
2015-08-20,235.35
2015-08-21,232.57
2015-08-22,230.39
2015-08-23,228.17
2015-08-24,210.49
2015-08-25,221.61
2015-08-26,225.83
2015-08-27,224.77
2015-08-28,231.4
2015-08-29,229.78
2015-08-30,228.76
2015-08-31,230.06
2015-09-01,228.12
2015-09-02,229.28
2015-09-03,227.18
2015-09-04,230.3
2015-09-05,235.02
2015-09-06,239.84
2015-09-07,239.85
2015-09-08,243.61
2015-09-09,238.17
2015-09-10,238.48
2015-09-11,240.11
2015-09-12,235.23
2015-09-13,230.51
2015-09-14,230.64
2015-09-15,230.3
2015-09-16,229.09
2015-09-17,229.81
2015-09-18,232.98
2015-09-19,231.49
2015-09-20,231.21
2015-09-21,227.09
2015-09-22,230.62
2015-09-23,230.28
2015-09-24,234.53
2015-09-25,235.14
2015-09-26,234.34
2015-09-27,232.76
2015-09-28,239.14
2015-09-29,236.69
2015-09-30,236.06
2015-10-01,237.55
2015-10-02,237.29
2015-10-03,238.73
2015-10-04,238.26
2015-10-05,240.38
2015-10-06,246.06
2015-10-07,242.97
2015-10-08,242.3
2015-10-09,243.93
2015-10-10,244.94
2015-10-11,247.05
2015-10-12,245.31
2015-10-13,249.51
2015-10-14,251.99
2015-10-15,254.32
2015-10-16,262.87
2015-10-17,270.64
2015-10-18,261.64
2015-10-19,263.44
2015-10-20,269.46
2015-10-21,266.27
2015-10-22,274.02
2015-10-23,276.5
2015-10-24,281.65
2015-10-25,283.68
2015-10-26,285.3
2015-10-27,293.79
2015-10-28,304.62
2015-10-29,313.86
2015-10-30,328.02
2015-10-31,314.17
2015-11-01,325.43
2015-11-02,361.19
2015-11-03,403.42
2015-11-04,411.56
2015-11-05,386.35
2015-11-06,374.47
2015-11-07,386.48
2015-11-08,373.37
2015-11-09,380.26
2015-11-10,336.82
2015-11-11,311.08
2015-11-12,338.15
2015-11-13,336.75
2015-11-14,332.91
2015-11-15,320.17
2015-11-16,330.75
2015-11-17,335.09
2015-11-18,334.59
2015-11-19,326.15
2015-11-20,322.02
2015-11-21,326.93
2015-11-22,324.54
2015-11-23,323.05
2015-11-24,320.05
2015-11-25,328.21
2015-11-26,352.68
2015-11-27,358.04
2015-11-28,357.38
2015-11-29,371.29
2015-11-30,377.32
2015-12-01,362.49
2015-12-02,359.19
2015-12-03,361.05
2015-12-04,363.18
2015-12-05,388.95
2015-12-06,388.78
2015-12-07,395.54
2015-12-08,415.56
2015-12-09,417.56
2015-12-10,415.48
2015-12-11,451.94
2015-12-12,435
2015-12-13,433.76
2015-12-14,444.18
2015-12-15,465.32
2015-12-16,454.93
2015-12-17,456.08
2015-12-18,463.62
2015-12-19,462.32
2015-12-20,442.68
2015-12-21,438.64
2015-12-22,436.57
2015-12-23,442.4
2015-12-24,454.98
2015-12-25,455.65
2015-12-26,417.27
2015-12-27,422.82
2015-12-28,422.28
2015-12-29,432.98
2015-12-30,426.62
2015-12-31,430.57
2016-01-01,434.33
2016-01-02,433.44
2016-01-03,430.01
2016-01-04,433.09
2016-01-05,431.96
2016-01-06,429.11
2016-01-07,458.05
2016-01-08,453.23
2016-01-09,447.61
2016-01-10,447.99
2016-01-11,448.43
2016-01-12,435.69
2016-01-13,432.37
2016-01-14,430.31
2016-01-15,364.33
2016-01-16,387.54
2016-01-17,382.3
2016-01-18,387.17
2016-01-19,380.15
2016-01-20,420.23
2016-01-21,410.26
2016-01-22,382.49
2016-01-23,387.49
2016-01-24,402.97
2016-01-25,391.73
2016-01-26,392.15
2016-01-27,394.97
2016-01-28,380.29
2016-01-29,379.47
2016-01-30,378.26
2016-01-31,368.77
2016-02-01,373.06
2016-02-02,374.45
2016-02-03,369.95
2016-02-04,389.59
2016-02-05,386.55
2016-02-06,376.52
2016-02-07,376.62
2016-02-08,373.45
2016-02-09,376.03
2016-02-10,381.65
2016-02-11,379.65
2016-02-12,384.26
2016-02-13,391.86
2016-02-14,407.23
2016-02-15,400.18
2016-02-16,407.49
2016-02-17,416.32
2016-02-18,422.37
2016-02-19,420.79
2016-02-20,437.16
2016-02-21,438.8
2016-02-22,437.75
2016-02-23,420.74
2016-02-24,424.95
2016-02-25,424.54
2016-02-26,432.15
2016-02-27,432.52
2016-02-28,433.5
2016-02-29,437.7
2016-03-01,435.12
2016-03-02,423.99
2016-03-03,421.65
2016-03-04,410.94
2016-03-05,400.57
2016-03-06,407.71
2016-03-07,414.32
2016-03-08,413.97
2016-03-09,414.86
2016-03-10,417.13
2016-03-11,421.69
2016-03-12,411.62
2016-03-13,414.07
2016-03-14,416.44
2016-03-15,416.83
2016-03-16,417.01
2016-03-17,420.62
2016-03-18,409.55
2016-03-19,410.44
2016-03-20,413.76
2016-03-21,413.31
2016-03-22,418.09
2016-03-23,418.04
2016-03-24,416.39
2016-03-25,417.18
2016-03-26,417.95
2016-03-27,426.77
2016-03-28,424.23
2016-03-29,416.52
2016-03-30,414.82
2016-03-31,416.73
2016-04-01,417.96
2016-04-02,420.87
2016-04-03,420.9
2016-04-04,421.44
2016-04-05,424.03
2016-04-06,423.41
2016-04-07,422.74
2016-04-08,420.35
2016-04-09,419.41
2016-04-10,421.56
2016-04-11,422.48
2016-04-12,425.19
2016-04-13,423.73
2016-04-14,424.28
2016-04-15,429.71
2016-04-16,430.57
2016-04-17,427.4
2016-04-18,428.59
2016-04-19,435.51
2016-04-20,441.39
2016-04-21,449.42
2016-04-22,445.74
2016-04-23,450.28
2016-04-24,458.55
2016-04-25,461.43
2016-04-26,466.09
2016-04-27,444.69
2016-04-28,449.01
2016-04-29,455.1
2016-04-30,448.32
2016-05-01,451.88
2016-05-02,444.67
2016-05-03,450.3
2016-05-04,446.72
2016-05-05,447.98
2016-05-06,459.6
2016-05-07,458.54
2016-05-08,458.55
2016-05-09,460.48
2016-05-10,450.89
2016-05-11,452.73
2016-05-12,454.77
2016-05-13,455.67
2016-05-14,455.67
2016-05-15,457.57
2016-05-16,454.16
2016-05-17,453.78
2016-05-18,454.62
2016-05-19,438.71
2016-05-20,442.68
2016-05-21,443.19
2016-05-22,439.32
2016-05-23,444.15
2016-05-24,445.98
2016-05-25,449.6
2016-05-26,453.38
2016-05-27,473.46
2016-05-28,530.04
2016-05-29,526.23
2016-05-30,533.86
2016-05-31,531.39
2016-06-01,536.92
2016-06-02,537.97
2016-06-03,569.19
2016-06-04,572.73
2016-06-05,574.98
2016-06-06,585.54
2016-06-07,576.6
2016-06-08,581.65
2016-06-09,574.63
2016-06-10,577.47
2016-06-11,606.73
2016-06-12,672.78
2016-06-13,704.38
2016-06-14,685.56
2016-06-15,694.47
2016-06-16,766.31
2016-06-17,748.91
2016-06-18,756.23
2016-06-19,763.78
2016-06-20,737.23
2016-06-21,666.65
2016-06-22,596.12
2016-06-23,623.98
2016-06-24,665.3
2016-06-25,665.12
2016-06-26,629.37
2016-06-27,655.28
2016-06-28,647
2016-06-29,639.89
2016-06-30,673.34
2016-07-01,676.3
2016-07-02,703.7
2016-07-03,658.66
2016-07-04,683.66
2016-07-05,670.63
2016-07-06,677.33
2016-07-07,640.56
2016-07-08,666.52
2016-07-09,650.96
2016-07-10,649.36
2016-07-11,647.66
2016-07-12,664.55
2016-07-13,654.47
2016-07-14,658.08
2016-07-15,663.26
2016-07-16,660.77
2016-07-17,679.46
2016-07-18,673.11
2016-07-19,672.86
2016-07-20,665.68
2016-07-21,665.01
2016-07-22,650.62
2016-07-23,655.56
2016-07-24,661.28
2016-07-25,654.1
2016-07-26,651.78
2016-07-27,654.35
2016-07-28,655.03
2016-07-29,656.99
2016-07-30,655.05
2016-07-31,624.68
2016-08-01,606.27
2016-08-02,547.47
2016-08-03,566.35
2016-08-04,578.29
2016-08-05,575.04
2016-08-06,587.78
2016-08-07,592.69
2016-08-08,591.05
2016-08-09,587.8
2016-08-10,592.1
2016-08-11,589.12
2016-08-12,587.56
2016-08-13,585.59
2016-08-14,570.47
2016-08-15,567.24
2016-08-16,577.44
2016-08-17,573.22
2016-08-18,574.32
2016-08-19,575.63
2016-08-20,581.7
2016-08-21,581.31
2016-08-22,586.75
2016-08-23,583.41
2016-08-24,580.18
2016-08-25,577.76
2016-08-26,579.65
2016-08-27,569.95
2016-08-28,573.91
2016-08-29,574.11
2016-08-30,577.5
2016-08-31,575.47
2016-09-01,572.3
2016-09-02,575.54
2016-09-03,598.21
2016-09-04,608.63
2016-09-05,606.59
2016-09-06,610.44
2016-09-07,614.54
2016-09-08,626.32
2016-09-09,622.86
2016-09-10,623.51
2016-09-11,606.72
2016-09-12,608.24
2016-09-13,609.24
2016-09-14,610.68
2016-09-15,607.16
2016-09-16,606.97
2016-09-17,605.98
2016-09-18,609.87
2016-09-19,609.23
2016-09-20,608.31
2016-09-21,597.15
2016-09-22,596.3
2016-09-23,602.84
2016-09-24,602.63
2016-09-25,600.83
2016-09-26,608.04
2016-09-27,606.17
2016-09-28,604.73
2016-09-29,605.69
2016-09-30,609.73
2016-10-01,613.98
2016-10-02,610.89
2016-10-03,612.13
2016-10-04,610.2
2016-10-05,612.51
2016-10-06,613.02
2016-10-07,617.12
2016-10-08,619.11
2016-10-09,616.75
2016-10-10,618.99
2016-10-11,641.07
2016-10-12,636.19
2016-10-13,636.79
2016-10-14,640.38
2016-10-15,638.65
2016-10-16,641.63
2016-10-17,639.19
2016-10-18,637.96
2016-10-19,630.52
2016-10-20,630.86
2016-10-21,632.83
2016-10-22,657.29
2016-10-23,657.07
2016-10-24,653.76
2016-10-25,657.59
2016-10-26,678.3
2016-10-27,688.31
2016-10-28,689.65
2016-10-29,714.48
2016-10-30,701.86
2016-10-31,700.97
2016-11-01,729.79
2016-11-02,740.83
2016-11-03,688.7
2016-11-04,703.23
2016-11-05,703.42
2016-11-06,711.52
2016-11-07,703.13
2016-11-08,709.85
2016-11-09,723.27
2016-11-10,715.53
2016-11-11,716.41
2016-11-12,705.05
2016-11-13,702.03
2016-11-14,705.02
2016-11-15,711.62
2016-11-16,744.2
2016-11-17,740.98
2016-11-18,751.59
2016-11-19,751.62
2016-11-20,731.03
2016-11-21,739.25
2016-11-22,751.35
2016-11-23,744.59
2016-11-24,740.29
2016-11-25,741.65
2016-11-26,735.38
2016-11-27,732.03
2016-11-28,735.81
2016-11-29,735.6
2016-11-30,745.69
2016-12-01,756.77
2016-12-02,777.94
2016-12-03,771.16
2016-12-04,773.87
2016-12-05,758.7
2016-12-06,764.22
2016-12-07,768.13
2016-12-08,770.81
2016-12-09,772.79
2016-12-10,774.65
2016-12-11,769.73
2016-12-12,780.09
2016-12-13,780.56
2016-12-14,781.48
2016-12-15,778.09
2016-12-16,784.91
2016-12-17,790.83
2016-12-18,790.53
2016-12-19,792.71
2016-12-20,800.88
2016-12-21,834.28
2016-12-22,864.54
2016-12-23,921.98
2016-12-24,898.82
2016-12-25,896.18
2016-12-26,907.61
2016-12-27,933.2
2016-12-28,975.92
2016-12-29,973.5
2016-12-30,961.24
2016-12-31,963.74
2017-01-01,998.33
2017-01-02,1021.75
2017-01-03,1043.84
2017-01-04,1154.73
2017-01-05,1013.38
2017-01-06,902.2
2017-01-07,908.59
2017-01-08,911.2
2017-01-09,902.83
2017-01-10,907.68
2017-01-11,777.76
2017-01-12,804.83
2017-01-13,823.98
2017-01-14,818.41
2017-01-15,821.8
2017-01-16,831.53
2017-01-17,907.94
2017-01-18,886.62
2017-01-19,899.07
2017-01-20,895.03
2017-01-21,921.79
2017-01-22,924.67
2017-01-23,921.01
2017-01-24,892.69
2017-01-25,901.54
2017-01-26,917.59
2017-01-27,919.75
2017-01-28,921.59
2017-01-29,919.5
2017-01-30,920.38
2017-01-31,970.4
2017-02-01,989.02
2017-02-02,1011.8
2017-02-03,1029.91
2017-02-04,1042.9
2017-02-05,1027.34
2017-02-06,1038.15
2017-02-07,1061.35
2017-02-08,1063.07
2017-02-09,994.38
2017-02-10,988.67
2017-02-11,1004.45
2017-02-12,999.18
2017-02-13,990.64
2017-02-14,1004.55
2017-02-15,1007.48
2017-02-16,1027.44
2017-02-17,1046.21
2017-02-18,1054.42
2017-02-19,1047.87
2017-02-20,1079.98
2017-02-21,1115.3
2017-02-22,1117.44
2017-02-23,1166.72
2017-02-24,1173.68
2017-02-25,1143.84
2017-02-26,1165.2
2017-02-27,1179.97
2017-02-28,1179.97
2017-03-01,1222.5
2017-03-02,1251.01
2017-03-03,1274.99
2017-03-04,1255.15
2017-03-05,1267.12
2017-03-06,1272.83
2017-03-07,1223.54
2017-03-08,1150
2017-03-09,1188.49
2017-03-10,1116.72
2017-03-11,1175.83
2017-03-12,1221.38
2017-03-13,1231.92
2017-03-14,1240
2017-03-15,1249.61
2017-03-16,1187.81
2017-03-17,1100.23
2017-03-18,973.82
2017-03-19,1036.74
2017-03-20,1054.23
2017-03-21,1120.54
2017-03-22,1049.14
2017-03-23,1038.59
2017-03-24,937.52
2017-03-25,972.78
2017-03-26,966.72
2017-03-27,1045.77
2017-03-28,1047.15
2017-03-29,1039.97
2017-03-30,1026.43
2017-03-31,1071.79
2017-04-01,1080.5
2017-04-02,1102.17
2017-04-03,1143.81
2017-04-04,1133.25
2017-04-05,1124.78
2017-04-06,1182.68
2017-04-07,1176.9
2017-04-08,1175.95
2017-04-09,1187.87
2017-04-10,1187.13
2017-04-11,1205.01
2017-04-12,1200.37
2017-04-13,1169.28
2017-04-14,1167.54
2017-04-15,1172.52
2017-04-16,1182.94
2017-04-17,1193.91
2017-04-18,1211.67
2017-04-19,1210.29
2017-04-20,1229.08
2017-04-21,1222.05
2017-04-22,1231.71
2017-04-23,1207.21
2017-04-24,1250.15
2017-04-25,1265.49
2017-04-26,1281.08
2017-04-27,1317.73
2017-04-28,1316.48
2017-04-29,1321.79
2017-04-30,1347.89
2017-05-01,1421.6
2017-05-02,1452.82
2017-05-03,1490.09
2017-05-04,1537.67
2017-05-05,1555.45
2017-05-06,1578.8
